product_name,category
"Quaker Chewy Granola Bars, 25% Less Sugar, 2 Flavor Variety Pack (24 Pack)",Granola Bars
"Madegood Chocolate Chip Granola Bars, 6 Bars",Granola Bars
"Nature Valley Granola Bars, Crunchy Oats & Dark Chocolate, 12 Bars, 8.94 oz",Granola Bars
"CLIF BAR Energy Bars, White Chocolate Macadamia Nut, 9g Protein Bar, 6 Ct, 2.4 oz",Granola Bars
"Great Value Gluten-Free Dark Chocolate Granola Bars, 4.4 oz. 5 Count",Granola Bars
"Nature Valley Granola Fruit and Nut Bars, Chewy Trail Mix, 15 ct",Granola Bars
"Nature's Bakery Gluten Free,  Blueberry Fig Bars, 10 Twin Packs, 2oz Each",Granola Bars
"Nature Valley Sweet & Salty Granola Bars Dark Chocolate, Peanut & Almond 24 ct",Granola Bars
"Nature Valley Crunchy Granola Bars, Oats & Honey and Peanut Butter, 48 ct",Granola Bars
"JUNKLESS Non-GMO Delicious Chewy Peanut Butter Chocolate Chip Granola Bars, 8 Ct, 1.1 oz",Granola Bars
"Kodiak Cakes Cookie Butter Crunchy Granola Bars, 10g of Protein, 6 ct, 1.59 oz",Granola Bars
"Kodiak Cakes Chewy Granola Bars, Chocolate Chip Chewy Bars, 7g of protein, 5 Ct, 1.23 oz.",Granola Bars
"Nature Valley Granola Bars, Crunchy Oats 'n Honey, 48 Bars",Granola Bars
"Nature Valley Crunchy Granola Bars, Peanut Butter, Family Pack, 30 bars",Granola Bars
Great Value Very Berry Power Bites,Granola Bars
"KIND THINS Peanut Butter Dark Chocolate Bars, Gluten Free Bars, 4g Sugar, 0.74 oz Bars (10 Ct)",Granola Bars
"KIND Bars, Chewy Chocolate Chip Kids Bars, Gluten free, .81 oz, 10 Snack Bars",Granola Bars
"Nature Valley Wafer Bars, Peanut Butter Chocolate, 1.3 oz, 5 ct",Granola Bars
MadeGood Chocolate Drizzled Birthday Cake Granola Bars,Granola Bars
"KIND Thins Dark Chocolate Nuts & Sea Salt Bars, Gluten Free, 0.74 oz, 10 Count",Granola Bars
"Annie's Gluten Free Chewy Granola Bars, Double Chocolate Chip, 5 Bars, 4.9 oz.",Granola Bars
"KIND Thins Caramel Almond & Sea Salt Bars, Gluten Free, 0.74 oz, 10 Count",Granola Bars
"Nature's Bakery Gluten Free,  Pomegranate Fig Bars, 10 Twin Packs, 2oz Each",Granola Bars
"KIND Bar, Chocolate Chip/Peanut Butter Chocolate Chip Kids Variety Pack, Gluten free, .81 oz, 20 Snack Bars",Granola Bars
"Munk Pack Keto Nut and Seed Bar, Sea Salt Dark Chocolate, 4 ct.",Granola Bars
"CLIF BAR Energy Bars, Crunchy Peanut Butter, 11g Protein Bar, 18 Ct, 2.4 oz",Granola Bars
"CLIF Kid Zbar Organic Granola Bars, Kids Snacks, Chocolate Chip, 18 Ct, 1.27 oz",Granola Bars
"Larabar Chocolate Chip Cookie Dough Bars, Vegan, Gluten Free, 6 Bars",Granola Bars
"KIND Bars, Cranberry Almond + Antioxidants, Gluten free, 1.4 oz, 6 Snack Bars",Granola Bars
"Larabar Bluberry Muffin, Gluten Free Vegan Fruit & Nut Bar, 6 Ct",Granola Bars
"ZonePerfect Protein Bars, Snack For Breakfast or Lunch, Chocolate Peanut Butter, 6 Count",Granola Bars
"Cracker Barrel Rich & Bold Extra Sharp Yellow Cheddar Cheese Snacks, 8 ct Bag, 1 oz Bars",Granola Bars
"Larabar Peanut Butter Chocolate Chip, Gluten Free Fruit & Nut Bar, 6 Ct",Granola Bars
"JUNKLESS Non-GMO Delicious Chewy Chocolate Chip Granola Bars, 8 Ct, 1.1 oz",Granola Bars
"Nature's Bakery Gluten Free, Raspberry Fig Bars, 10 Twin Packs, 2 Oz Each",Granola Bars
"KIND Bars Caramel Almond & Sea Salt, Gluten Free, 1.4 Oz, 12 Count",Granola Bars
"KIND Bars, Dark Chocolate Nuts & Sea Salt/Caramel Almond & Sea Salt Minis Bars Variety Pack, 0.7 oz, 20 Snack Bars",Granola Bars
"ZonePerfect Protein Bars, Snack For Breakfast or Lunch, Chocolate Chip Cookie Dough, 6 Count",Granola Bars
"Larabar Lemon Bar, Gluten Free Vegan Fruit & Nut Bar, 1.6 oz Bars, 6 Ct",Granola Bars
"MET-Rx Big 100 Protein Bars, Super Cookie Crunch, 32g Protein, 4 Ct",Granola Bars
"ZonePerfect Protein Bars, Snack For Breakfast or Lunch, Cinnamon Roll, 6 Count",Granola Bars
"PAYDAY, Peanut Caramel Snack Size Candy, Individually Wrapped, Gluten Free, 0.7 oz, Bars (12 Count)",Granola Bars
"Turtles Original Pecan Milk Chocolate Clusters, 3 pieces, 1.76 oz",Granola Bars
"KIND Bars Dark Chocolate Nuts & Sea Salt Gluten Free Snack Bars, 1.4 Oz, 12 Count",Granola Bars
"KIND Bars Peanut Butter Dark Chocolate, Gluten Free, 1.4 Oz, 12 Count",Granola Bars
"Munk Pack Keto Nut and Seed Bar, Peanut Butter Dark Chocolate, 4 ct.",Granola Bars
"RXBAR Protein Bar, Chocolate Sea Salt, 4 Ct, 7.32 Oz, Box",Granola Bars
"Larabar Chocolate Chip Cookie Dough, Gluten Free Fruit & Nut Bar, 12 Ct",Granola Bars
KIND MIN PBDC DCCC Mini 20CT,Granola Bars
"KIND Bars, Dark Chocolate Nuts & Sea Salt, Gluten free, 1.4 oz, 6 Snack Bars",Granola Bars
"Larabar Apple Pie, Gluten Free Vegan Fruit & Nut Bars, 12 Ct",Granola Bars
"KIND Bars, Dark Chocolate Cherry Cashew, Gluten free, 1.4 oz, 12 Snack Bars",Granola Bars
"PAYDAY, Peanut & Caramel Candy, King Size, 3.4 oz, Bar",Granola Bars
"KIND Bars, Dark Chocolate Mocha Almond, Gluten free, 1.4 oz, 6 Snack Bars",Granola Bars
"RXBAR Protein Bar, Blueberry, 4 Ct, 7.32 Oz, Box",Granola Bars
"KIND Bars, Salted Caramel Dark Chocolate Nut / Dark Chocolate Almond Coconut Minis Variety Pack, Gluten free, .7 oz, 20 Snack Bars",Granola Bars
"Atkins Snack Bar, Caramel Chocolate Nut Roll Bar, Keto Friendly, 5 Count",Granola Bars
"RXBAR Protein Bar, Coconut Chocolate, 4 Ct, 7.32 Oz, Box",Granola Bars
"Larabar Peanut Butter Chocolate Chip, Gluten Free Fruit & Nut Bar, 12 Ct",Granola Bars
"KIND Bars Dark Chocolate Cherry Cashew + Antioxidants, Gluten Free, 1.4 oz, 6 Ct",Granola Bars
"KIND Bars, Cranberry Almond, Gluten free, 1.4 oz, 12 Snack Bars",Granola Bars
Powerful Peanut Butter & Jelly Bites,Granola Bars
"KIND Bars Caramel Almond & Sea Salt, Gluten Free, 1.4 Oz, 6 Count",Granola Bars
"HEATH, Milk Chocolate English Toffee Snack Size Candy Bars, Halloween, 11.5 oz, Bag",Granola Bars
"Larabar Chocolate Chip Cookie Dough, Gluten Free Fruit & Nut Bar, 18 Ct",Granola Bars
"Schar Gluten Free Twin Bar, Chocolate Covered Crispy Wafer, 0.8 oz, 3 Count",Granola Bars
"Atkins Endulge Treat, Caramel Nut Chew Bar, Keto Friendly, 10 Count (Value Pack)",Granola Bars
"KIND Bars, Peanut Butter Dark Chocolate Bar, 1.4 oz, 6 Snack Bars, Count Per Pack: 6",Granola Bars
"Hamburger Helper, Beef Pasta, 5.9 oz box",Granola Bars
"No Sugar Keto Krax Dark Chocolatey Sea Salt & Almond Snack, 200g",Granola Bars
"Doritos Nacho Cheese Flavored Tortilla Chips, Party Size, 14.5 oz Bag",Chips
"Great Value Party Size Barbecue Potato Chips, 12.5 oz",Chips
"Great Value Cheddar & Sour Cream Potato Chips Party Size!, 13 oz",Chips
"Lay's Classic Potato Chips, Party Size, 13 oz Bag",Chips
"Frito-Lay Snacks Classic Mix Variety Pack, 1 oz, 18 Count (Assortment May Vary)",Chips
"Great Value Sour Cream & Onion Flavored Potato Chips Party Size, 12.5 oz",Chips
"Great Value Party Size Original Wavy Potato Chips, 13 oz",Chips
Ruffles Potato Chips Cheddar & Sour Cream Flavored 12.5 Oz,Chips
"Frito-Lay Snacks Flavor Mix Variety Pack, 42 Count",Chips
"Fritos Original Corn Chips, 9.25 oz",Chips
"Tostitos Scoops! Tortilla Chips Party Size, 14.5 oz Bag",Chips
"Great Value Party Size Original Potato Chips, 13 oz",Chips
"Chester's Flamin Hot Fries, 5.25oz",Chips
"Frito-Lay Bold Mix Variety Pack, 18 Count",Chips
"Cheetos Puff Cheese Flavored Snack, 8 oz",Chips
"Funyuns Onion Flavored Rings, 6 oz Bag",Chips
"SunChips Harvest Cheddar Flavored Whole Grain Snacks, 7 oz. Bag",Chips
"Great Value Barbecue Flavored Potato Chips, 7.75 oz",Chips
"Great Value Cheddar & Sour Cream Rippled Potato Chips, 8 oz",Chips
"Great Value Glacier Ranch Tortilla Chips, 9.75 oz",Chips
"Cheetos Puffs Cheese Flavored Snacks, Party Size, 13.5 oz Bag",Chips
"Great Value Original Rippled Potato Chips Party Size!, 13.5 oz",Chips
"Lay's Potato Chips, Sweet Southern Heat Barbecue Flavor, 7.75 oz Bag",Chips
"Pringles Potato Crisps Chips, Sour Cream and Onion, 5.5 Oz, Can",Chips
"Smartfood White Cheddar Popcorn, 6.75 oz Bag",Chips
"Frito-Lay Snacks Classic Mix Variety Pack, 42 Count",Chips
"GV Lightly Salted WAVY PC , Party Size 8/13oz RA P65",Chips
"Cheetos Crunchy Flamin' Hot Cheese Flavored Snacks, 8.5 oz Bag",Chips
"Fritos Chili Cheese Corn Chips, 9.25 Oz.",Chips
"Tostitos Bite Size Tortilla Round Chips, 12 oz",Chips
"Fritos Flavor Twists Honey BBQ Corn Snacks, 9.25 oz Bag",Chips
"Great Value Sour Cream & Onion Flavored Potato Chips, 7.75 oz",Chips
"Doritos Spicy Sweet Chili Flavored Tortilla Chips, 9.25 oz Bag",Chips
"Great Value Thin & Crispy Cantina Style Tortilla Chips, 13 oz",Chips
"Lay's Potato Chips, Honey Barbecue Flavor, 7.75 oz Bag",Chips
"Great Value Nacho Cheese Tortilla Chips, 9.75 oz",Chips
"SunChips Garden Salsa Flavored Whole Grain Snacks, 7 oz Bag",Chips
"Lay's Potato Chips, Cheddar & Sour Cream Flavor, 7.75 oz Bag",Chips
"Fritos Chili Cheese Corn Chips, 9.25 Oz.",Chips
"Tostitos Bite Size Tortilla Round Chips, 12 oz",Chips
"Ocean's Halo, 4pk Seaweed Snack, Sea Salt, Vegan Gluten-Free Keto Organic Chips",Chips
"Fritos Flavor Twists Honey BBQ Corn Snacks, 9.25 oz Bag",Chips
"Great Value Sour Cream & Onion Flavored Potato Chips, 7.75 oz",Chips
"Doritos Spicy Sweet Chili Flavored Tortilla Chips, 9.25 oz Bag",Chips
"Great Value Thin & Crispy Cantina Style Tortilla Chips, 13 oz",Chips
"Mac's Bar-B-Q Crispy Fried Pork Skins, Party Size, 12.25 oz Bag",Chips
"Lay's Potato Chips, Honey Barbecue Flavor, 7.75 oz Bag",Chips
"Great Value Nacho Cheese Tortilla Chips, 9.75 oz",Chips
"SunChips Garden Salsa Flavored Whole Grain Snacks, 7 oz Bag",Chips
"Lay's Potato Chips, Cheddar & Sour Cream Flavor, 7.75 oz Bag",Chips
"Doritos Tortilla Chips Nacho Cheese Flavored, 2.75 oz",Chips
"Cheetos Crunchy Cheese Flavored Snacks, 8.5 oz Bag",Chips
"Frito-Lay Fiery Mix Variety Pack, 18 Count",Chips
"Lay's Wavy Original Potato Chips, Party Size, 13 oz Bag",Chips
"Great Value Corn Chips, 9.25 oz",Chips
"Great Value Dipping Corn Chips, 9.25 oz",Chips
Ruffles Potato Chips Original 8.5 Oz,Chips
"Great Value Classic Variety Pack, 18 oz, 18 Count",Chips
"Great Value Bite Tortilla Chips Party Size, 18 oz",Chips
"Lay's Potato Chips, Dill Pickle Flavor, 7.75 oz Bag",Chips
"Great Value Salt & Vinegar Potato Chips, 7.75 oz",Chips
Ruffles Potato Chips Cheddar & Sour Cream Flavored 8 Oz,Chips
"Lay's Potato Chips, Barbecue Flavored, 12.5 oz",Chips
"Great Value Kettle Cooked Jalapeno Flavored Potato Chips, 8 oz",Chips
"Great Value Queso Potato Chips, 8 oz",Chips
"Doritos Spicy Sweet Chili Flavored Tortilla Chips Party Size, 14.5 oz",Chips
"Cheetos Crunchy Flamin' Hot Cheese Flavored Snacks, Party Size, 15 oz Bag",Chips
"Lay's Stax Sour Cream & Onion Flavored Potato Crisps, 5.5 oz Canister",Chips
"Great Value Cheese Dip & Breadsticks Snacks, 1 oz, 5 Count",Chips
"Pringles Potato Crisps Chips, Variety Pack, 16 Ct, 22 Oz, Pack",Chips
28 oz Utz Cheddar Cheese Balls Barrel,Chips
"Fritos Jalapeno Cheddar Flavored Cheese Dip, 9 oz",Chips
"Frito Lay Snacks Classic Mix Variety Pack, 28 Count",Chips
"Great Value Stack Attack Original Potato Crisps, 5.2 Oz",Chips
"Great Value Lightly Salted Original Potato Chips, 7.75 oz",Chips
"Simply Cheetos Puffs Cheese Flavored Snacks, White Cheddar, 8 Oz",Chips
Lay's Potato Chips Lightly Salted Classic 12.5 Oz,Chips
"Tostitos Salsa, Medium Salsa Con Queso, 15 Oz Jar",Chips
"Great Value Nacho Cheese Tortilla Chips Party Size, 15 oz",Chips
"Ruffles Baked Cheddar & Sour Cream Flavored Potato Crisps, 6.25 oz Bag",Chips
"Quaker Gluten-Free Rice Cakes, Caramel, 6.5 Oz",Chips
"Pringles Potato Crisps Chips, Salt and Vinegar, 5.5 Oz, Can",Chips
"Great Value Gluten-Free Hint of Lime Tortilla Chips, 13 Oz.",Chips
"Lay's Poppables Sea Salt Potato Snacks, 5 oz Bag",Chips
"Andy Capp's Big Bag Hot Fries, 8 oz",Chips
"Pringles Potato Crisps Chips, Pizza, 5.5 Oz, Can",Chips
"Great Value Original Flavor Potato Chips, 8 oz",Chips
"Doritos Cool Ranch Flavored Tortilla Chips, 9.25 oz Bag",Chips
"Great Value Rippled Original Potato Chips, 8 oz",Chips
"Great Value Cheese Crunch, 8.5 oz",Chips
"Cheetos Crunchy Cheddar Jalapeno Cheese Snacks, 8.5 oz",Chips
"Pringles Potato Crisps Chips, Variety Pack, 27 Ct, 19.5 Oz, Box",Chips
"Lay's Kettle Cooked Potato Chips, Jalapeno, 8 oz Bag",Chips
"Munchies Cheese Fix, Party Size, 13 oz Bag",Chips
Ruffles Potato Chips Sour Cream & Onion 8.0 Ounce,Chips
"Frito Lay Snacks Baked & Popped Mix Variety Pack, 18 Count",Chips
OTB 16.5oz Caf Display,Chips
"Pringles Potato Crisps Chips, Variety Pack, 27 Ct, 19.3 Oz, Box",Chips
"Doritos Spicy Nacho Flavored Tortilla Chips, 9.25 oz Bag",Chips
Tostitos Scoops Tortilla Chips 10 Oz,Chips
"Cheetos Crunchy XXTRA Flamin' HotCheese Flavored Snacks, 8.5 oz Bag",Chips
"Tostitos Bite Size Tortilla Chips, 17 oz Bag",Chips
"Lay's Potato Chips Classic 1 oz, 10 Count",Chips
"Tostitos Original Restaurant Style Tortilla Chips, Party Size, 17 oz Bag",Chips
"CRUNCH 'N MUNCH Caramel Popcorn with Peanuts, 6 oz.",Chips
"Ruffles Potato Chips Flamin' Hot Cheddar and Sour Cream Flavored, 8 oz",Chips
Tostitos Cantina Tortilla Chips Thin & Crisps 10 Oz,Chips
"Lay's Wavy Potato Chips, Hickory BBQ Flavor, 7.5 oz Bag",Chips
"Frito-Lay Snacks Flavor Mix Variety Pack, 1 oz, 18 Count (Assortment May Vary)",Chips
"Great Value Kettle Cooked Original Potato Chips, 8 oz",Chips
"Funyuns Flamin' Hot Onion Flavored Rings, 6 oz",Chips
"Great Value Chili Garlic Seasoned Tortilla Chips, 13 oz Bag",Chips
"Frito-Lay Flamin' Hot Mix Variety Pack, 18 Count",Chips
"Lay's Kettle Cooked Mesquite BBQ Flavored Potato Chips, 8 Oz.",Chips
"SunChips; French Onion Flavored Whole Grain Snacks, 7 oz. Bag",Chips
"ACT II Xtreme Butter Microwave Popcorn, 2.75 Oz, 12 Count",Chips
"Pringles Potato Crisps Chips, Cheddar and Sour Cream, 5.5 Oz, Can",Chips
"Lay's Kettle Cooked Potato Chips, Original, 8 oz Bag",Chips
"Lay's Kettle Cooked Potato Chips, Original, 8 oz Bag",Chips
"Fritos Mild Cheddar Flavored Cheese Dip, 9 oz",Chips
"Pringles Potato Crisps Chips, Honey Mustard, 5.5 Oz, Can",Chips
"Lay's Stax Mesquite Barbecue Potato Crisps, 5.5 oz Canister",Chips
"Great Value Original Wavy Potato Chips, 7.75 oz",Chips
"Funyuns Flavored Onion Rings, 2.125 oz Bag",Chips
Great Value White Cheddar Fully Loaded Popcorn,Chips
"Lay's Stax Cheddar Flavored Potato Crisps, 5.5 oz Canister",Chips
"Smartfood Popcorn, White Cheddar, 9.75 oz",Chips
Ruffles Potato Chips Queso Cheese Flavored 8 Oz,Chips
"Bugles Crispy Corn Snacks, Original Flavor, Family Size Snack Bag, 14.5 oz",Chips
"Tostitos Salsa, Mild Chunky Salsa, 15.5 Oz Jar",Chips
"Lay's Baked Original Potato Chips, 6.25 oz Bag",Chips
"Quaker Rice Crisps, Caramel Corn, 7.04 oz Bag",Chips
"Fritos Flamin' Hot Flavored Corn Chips, 9.25 Oz.",Chips
"Lay's Baked Barbecue Potato Crisps, 6.25 oz Bag",Chips
"Fritos Original Flavor Bean Dip, 9 Oz.",Chips
"Takis Blue Heat Rolled Tortilla Chips, Hot Chili Pepper Artificially Flavored, 9.9 Ounce Bag",Chips
"Frito-Lay Family Fun Mix Variety Pack, 18 Count",Chips
"Great Value Extra Butter Microwave Popcorn, 2.55 Oz, 24 Count",Chips
"Smartfood Popcorn, White Cheddar, 0.625 oz,10 Count",Chips
"Hillshire Snacking Genoa Salami, White Cheddar Cheese, Toasted Rounds Snack Kit, 2.76 oz",Chips
"Pirate's Booty Gluten-Free Aged White Cheddar Puffs, 1 oz, 6 Count",Chips
"Stacy's Pita Chips, Simply Naked, Party Size, 18 oz",Chips
"Takis Fuego Rolled Tortilla Chips, Hot Chili Pepper and Lime Artificially Flavored, 4 Ounce Bag",Chips
"Popcorners White Cheddar Gluten Free Popped Corn Snacks, 7 oz Bag",Chips
"Gardetto's Snack Mix, Original Recipe, Family Size, 14.5 oz",Chips
"SkinnyPop Gluten-Free White Cheddar Popcorn, 6.7 oz Bag",Chips
"Kettle Brand Potato Chips, Sea Salt and Vinegar Kettle Chips, 8.5 Oz",Chips
"Great Value Zesty Ranch Veggie Straws, 7 oz",Chips
"Gardetto's Snack Mix, Original Recipe, Multipack Snack Bags, 1.75 oz, 10 ct",Chips
"Mac's Original Crispy Fried Pork Skins, 5 oz Bag",Chips
Lays Kettle Cooked Potato Chips Jalapeno Flavored 12.5 Oz,Chips
"Jolly Time White Popcorn Kernels Bag, 32 oz",Chips
"Lay's Potato Chips, Limon Flavor, 7.75 oz Bag",Chips
"ACT II Xtreme Butter Microwave Popcorn, 2.75 Oz, 12 Count",Popcorn
"Ruffles Baked Original Potato Crisps, 6.25 Oz.",Chips
"Smartfood White Cheddar Popcorn, 6.75 oz Bag",Popcorn
"Lay's Layers Sour Cream & Onion Flavored Potato Chip Snacks, 4.75 oz",Chips
Cheetos Crunchy Cheese Flavored Snacks 15 Oz,Chips
"Great Value Extra Butter Microwave Popcorn, 2.55 Oz, 24 Count",Popcorn
"Popcorners Kettle Corn Popped Corn Snacks, 7 oz Bag",Chips
"Smartfood Popcorn, White Cheddar, 9.75 oz",Popcorn
"Fritos Scoops! Corn Snacks, Party Size, 15.5 oz Bag",Chips
"ACT II Butter Lovers Microwave Popcorn, 2.75 Oz, 12 Ct",Popcorn
"Smartfood Popcorn, White Cheddar, 0.625 oz,10 Count",Popcorn
"Great Value Extra Butter Flavored Microwave Popcorn, 2.55 Oz, 12 Count",Popcorn
"CRUNCH 'N MUNCH Buttery Toffee Popcorn with Peanuts, 12 oz.",Popcorn
"Orville Redenbacher's Classic Movie Theater Butter Microwave Popcorn Value Size, 3.29 oz, 12 count",Popcorn
"Jolly Time White Popcorn Kernels Bag, 32 oz",Popcorn
"Angie's BoomChickaPop Sweet & Salty Kettle Corn Popcorn, Pre-Popped Popcorn Bag, 7 Oz",Popcorn
"Crunch 'n Munch Caramel Popcorn with Peanuts, 12 Oz",Popcorn
"Popcorn, Indiana Black & White Drizzlecorn, 6 Oz",Popcorn
Great Value White Cheddar Fully Loaded Popcorn,Popcorn
Great Value Movie Theater Butter Popcorn,Popcorn
"Orville Redenbacher's Movie Theater Butter Microwave Popcorn, Mini Bags, 1.5 Oz, 12 Ct",Popcorn
"Great Value Flavored Microwave Popcorn, Extra Butter, 7.67 oz, 3 Count",Popcorn
"CRUNCH 'N MUNCH Caramel Popcorn with Peanuts, 6 oz.",Popcorn
"Cinnamon Toast Crunch Popcorn Snack, Cinnadust Glaze, 7 oz",Popcorn
"Kernel Season's Movie Theater Butter, 13.75 Fl. Oz.",Popcorn
"Popcorn, Indiana Kettle Corn Popcorn, 8 Oz",Popcorn
"CRUNCH 'N MUNCH Buttery Toffee Popcorn with Peanuts, 6 oz.",Popcorn
"SkinnyPop Gluten-Free Original Popcorn, 6.7 oz Bag",Popcorn
Great Value Sweet & Salty Kettle Popcorn,Popcorn
"Orville Redenbacher's Ultimate Butter Microwave Popcorn, 3.29 Oz, 12 Ct",Popcorn
"Act II Llama Party Cotton Candy Flavored Microwave Popcorn, 16.5 oz. 6-Count",Popcorn
Cracker Jack Caramel Coated Popcorn & Peanuts 8.5 Oz.,Popcorn
"SkinnyPop Gluten-Free White Cheddar Popcorn, 6.7 oz Bag",Popcorn
Sweet Chaos Vanilla Chai Drizzled Popcorn 5.5 oz. - Non-GMO Popcorn Drizzled with Sweet White Frosting and Vanilla Chai Natural Flavor,Popcorn
"Orville Redenbacher's Original Gourmet Yellow Popcorn Kernels, 45 Oz",Popcorn
"Pop Secret Microwave Popcorn, Movie Theater Butter, Flavor, 3 Oz Sharing Bags, 12 Ct",Popcorn
"SkinnyPop Gluten-Free Original Popcorn Skinny Pack, 0.65 oz, 6 Count",Popcorn
Snyder of Berlin Hulless Puffn Corn Cheese Flavor Popcorn 10 Oz.,Popcorn
"Jolly Time The Big Cheez Ultimate Cheddar Microwave Popcorn, 3 oz, 6 Count",Popcorn
"Smartfood Caramel & Cheddar Mix Flavored Popcorn, 7 oz Bag",Popcorn
"Popcorn, Indiana Movie Theater Butter Popcorn, 5.5 Oz",Popcorn
"Werthers Original Caramel Popcorn, Resealable Pouch, 6 Oz",Popcorn
Cheetos Popcorn Flavored Popcorn Cheddar Flavored 7 Oz,Popcorn
"Angie's BoomChickaPop Sweet & Salty Kettle Corn, 1 oz Pre-Popped Popcorn Bags, 6 ct",Popcorn
"ACT II Kettle Corn Microwave Popcorn, 2.75 Oz, 6 Count",Popcorn
"Tostitos Salsa, Medium Chunky Salsa, 15.5 Oz. Jar",Chips
"Cape Cod Potato Chips, Original Kettle Chips, 14 Oz Party Size",Chips
"Mac's Bar-B-Q Crispy Fried Pork Skins, 5 oz Bag",Chips
"Sensible Portions Gluten-Free Sea Salt Garden Veggie Straws, 14 oz",Chips
"Quaker Rice Cakes, Lightly Salted, 4.47 Oz",Chips
"ACT II Butter Lovers Microwave Popcorn, 2.75 Oz, 12 Ct",Chips
"Takis Mini Fuego Rolled Tortilla Chips, Hot Chili Pepper and Lime Artificially Flavored, 25 Individual Snack Packs, 1.23 Ounces Each, Net Weight of 30.75 Ounces",Chips
"SkinnyPop Gluten-Free Original Popcorn, 6.7 oz Bag",Chips
"Sensible Portions Gluten-Free Zesty Ranch Garden Veggie Straws, 14 oz.",Chips
"Frito-Lay Cheesy Mix Variety Pack, 18 Count (Assortment May Vary)",Chips
"Orville Redenbacher's Original Gourmet Yellow Popcorn Kernels, 45 Oz",Chips
"Tostitos Medium Salsa Con Queso, 23 oz Jar",Chips
"Rold Gold Pretzel Sticks, 16 Oz.",Chips
"Ocean's Halo, 4pk Seaweed Snack, Sea Salt, Vegan Gluten-Free Keto Organic Chips",Chips
"SkinnyPop Gluten-Free Original and White Cheddar Popcorn Variety Pack, 0.5 oz, 14 Count",Chips
"Pringles Potato Crisps Chips, Sour Cream and Onion, 12 Ct, 8.8 Oz, Tray",Chips
"Funyuns Onion Flavored Rings, 0.75 oz, 10 Count",Chips
"Tostitos Medium Queso Blanco Dip, 15 oz Jar",Chips
"Orville Redenbacher's Naturals Simply Salted Popcorn, Microwave Popcorn, 3.29 Oz, 12 Ct",Chips
"Angie's BoomChickaPop Sweet & Salty Kettle Corn Popcorn, Pre-Popped Popcorn Bag, 7 Oz",Chips
"Takis Rolled Tortilla Chips Four Flavor Variety Pack, Fuego, Nitro, Blue Heat, and Crunchy Fajitas Artificially Flavored, 18 Individual Bags, 1 Ounce Each, Net Weight of 18 Ounces",Chips
"Orville Redenbacher's Ultimate Butter Microwave Popcorn, 3.29 Oz, 12 Ct",Chips
"Quaker Rice Cakes, Apple Cinnamon, 6.53 Oz",Chips
"Great Value Extra Butter Flavored Microwave Popcorn, 2.55 Oz, 12 Count",Chips
"Tostitos Original Restaurant Style Tortilla Chips, 12 oz",Chips
"Tostitos Salsa, Medium Restaurant Style Salsa, 15.5 oz Jar",Chips
"Tostitos Scoops! Multigrain Tortilla Chips, 10 oz Bag",Chips
"Pop Secret Microwave Popcorn, Movie Theater Butter, Flavor, 3 Oz Sharing Bags, 12 Ct",Chips
"Pop Secret Microwave Popcorn, Homestyle Butter Flavor, 3.2 Oz Sharing Bags, 12 Ct",Chips
"Angie's BoomChickaPop Sweet & Salty Kettle Corn, 1 oz Pre-Popped Popcorn Bags, 6 ct",Chips
"Cape Cod Potato Chips, Less Fat Original Kettle Chips, Party Size 14 oz Party Size",Chips
"Lay's Salt & Vinegar Flavored Potato Chips, Party Size, 12.5 oz Bag",Chips
"Quaker Rice Crisps, Cheddar Cheese, 6.06 oz Bag",Chips
"Alexia Crispy Bite-Size Sweet Potato Puffs, Non-GMO Ingredients, 20 oz (Frozen)",Chips
"Quaker Rice Crisps, Buttermilk Ranch, 6.06 oz",Chips
"Chex Mix Snack Mix, Cheddar, Savory Snack Bags, Multipack, 1.75 oz, 10 ct",Chips
"Lay's Kettle Cooked Sea Salt & Vinegar Potato Chips, 8 Oz.",Chips
"Takis Blue Heat Rolled Tortilla Chips, Hot Chili Pepper Artificially Flavored, 4 Ounce Bag",Chips
"SkinnyPop Gluten-Free Sea Salt Microwave Popcorn, 2.8 oz, 6 Count",Chips
"Chex Mix Traditional Savory Snack Mix, 17.5 oz Bag",Chips
"Jolly Time The Big Cheez Ultimate Cheddar Microwave Popcorn, 3 oz, 6 Count",Popcorn
"Smartfood Caramel & Cheddar Mix Flavored Popcorn, 7 oz Bag",Popcorn
"Popcorn, Indiana Movie Theater Butter Popcorn, 5.5 Oz",Popcorn
"Werthers Original Caramel Popcorn, Resealable Pouch, 6 Oz",Popcorn
Cheetos Popcorn Flavored Popcorn Cheddar Flavored 7 Oz,Popcorn
"Angie's BoomChickaPop Sweet & Salty Kettle Corn, 1 oz Pre-Popped Popcorn Bags, 6 ct",Popcorn
"ACT II Kettle Corn Microwave Popcorn, 2.75 Oz, 6 Count",Popcorn
"Pop Secret Microwave Popcorn, Homestyle Butter Flavor, 3.2 Oz Sharing Bags, 12 Ct",Popcorn
Sweet Chaos Vanilla Chai Drizzled Popcorn 5.5 oz. - Non-GMO Popcorn Drizzled with Sweet White Frosting and Vanilla Chai Natural Flavor,Popcorn
"Candy Pop Snickers Popcorn, 5.25 oz",Popcorn
"Orville Redenbacher's Kettle Corn Microwave Popcorn, 3.29 Oz, 6 Ct",Popcorn
"ACT II Butter Lovers Microwave Popcorn, 2.75 Oz, 3 Ct",Popcorn
Jolly Time Select Premium Yellow Popcorn Kernels 30 oz.,Popcorn
