product_name,category
"Light + Fit Nonfat Strawberry Protein Smoothie Yogurt Drink, 7 Oz., 4 Count",Yogurt
"Oikos Blended Plain Greek Nonfat Yogurt, 32 oz.",Yogurt
"Danonino Variety Pack Strawberry, Strawberry Banana, Peach Yogurt, 1.76 Oz, 12 count",Yogurt
"DanActive Probiotic Dailies Strawberry Dairy Drink, 3.1 Oz., 8 Count",Yogurt
"Oui by Yoplait, Dairy Free Yogurt, Coconut Dairy Alternative, Coconut, 5 oz",Yogurt
"Danimals Strawberry Explosion Squeezable Yogurt, 3.5 Oz. Pouches, 4 Count",Yogurt
"Danimals Cotton Candy Smoothies, 3.1 Oz. Bottles, 6 Count",Yogurt
"LALA Probiotic Yogurt Smoothie Drink 7oz Bottle, Tropical Mango (4 Pack)",Yogurt
"Danimals Swingin Strawberry Banana Squeezable Yogurt, 3.5 Oz. Pouches, 4 Count",Yogurt
"Danimals Strawberry Explosion & Wild Watermelon Variety Pack Smoothies, 3.1 Oz. Bottles, 12 Count",Yogurt
"Dannon Danonino Strawberry Dairy Snack, 1.76oz, 12 Count",Yogurt
"LALA Probiotic Yogurt Smoothie Drink 32oz Bottle, Strawberry",Yogurt
"(16 Pack) GoGo Squeez Yogurtz Strawberry Banana Yogurt Pouch, 3 oz",Yogurt
"LALA Frusion Yogurt Smoothie Drink 7oz Bottle, Banana Berry (10 Pack)",Yogurt
"LALA Probiotic Yogurt Smoothie Drink 7oz Bottle, Tropical Mango (10 Pack)",Yogurt
"LALA Probiotic Yogurt Smoothie Drink 7oz Bottle, Mixed Berry (4 Pack)",Yogurt
"Lifeway Lowfat Milk Plain Kefir, 32 Fl oz",Yogurt
"LALA Probiotic Yogurt Smoothie Drink 7oz Bottle, Strawberry Banana (4 Pack)",Yogurt
"LALA Probiotic Yogurt Smoothie Drink 32oz Bottle, Pina Colada",Yogurt
"Great Value Organic Whole Vitamin D Milk, Gallon, 128 fl oz",Milk
"Maola 2% Reduced Fat Milk, 1 Gallon",Milk
"Maola Vitamin D Whole Milk, 1 Gallon",Milk
"PET Dairy Whole Cultured Buttermilk, Buttermilk Quart - 1 Jug",Milk
"Planet Oat Unsweetened Vanilla Oatmilk, 52 fl oz",Milk
"Milkadamia Unsweetened Macadamia Milk, 32 fl oz",Milk
"PET Dairy Whole Cultured Buttermilk, Buttermilk Half Gallon - 1 Jug",Milk
"Maola 1% Low-Fat Chocolate Milk, 1 Quart",Milk
"Maola Vitamin D Whole Milk, Half Gallon",Milk
"PET Dairy 2% Reduced Fat Milk with Vitamin A and D, Milk Half Gallon - 1 Jug",Milk
"PET Dairy Whole Milk with Vitamin D, Milk Gallon - 1 Jug",Milk
"Organic Valley Ultra Pasteurized Whole Milk, 128 Fl Oz",Milk
"Oatly The Original Oat Milk, Half Gallon, 64 oz",Milk
"Organic Valley Ultra Pasteurized Organic Whole Milk, 64 oz Half Gallon",Milk
"Organic Valley Organic 2% Reduced Fat Milk, Gallon, 128 fl oz",Milk
"Maola 1% Low-Fat Cultured Buttermilk, Half Gallon",Milk
"Organic Valley Organic 2% Ultra Pasteurized Reduced Fat Milk, 64 Fl Oz",Milk
"Maola Cultured 1% Low-Fat Buttermilk, 1 Quart",Milk
"Nesquik Strawberry Flavored Lowfat Milk, Ready to Drink 14 fl oz",Milk
"Great Value Original Soymilk, 0.5 gal",Milk
"PET Dairy 2% Reduced Fat Milk with Vitamin A and D, Milk Gallon - 1 Jug",Milk
"So Delicious Dairy Free Unsweetened Coconut Milk, Half Gallon",Milk
"PET 2% Reduced Fat Milk with Vitamin A and D, Milk Pint - 1 Bottle",Milk
"Organic Valley Whole Grassmilk, 64 Fl Oz",Milk
Noosa Yoghurt Whole Milk Real Fruit Yoghurt Blackberry 8oz,Milk
"Organic Valley Ultra Pasteurized Lowfat Organic 1% Milk, 64 oz",Milk
"Organic Valley Ultra Pasteurized Organic Fat Free Milk, 64 oz",Milk
"Great Value Organic Fat Free Milk, Gallon, 128 fl oz",Milk
"Lactaid 100% Lactose Free 1% Low Fat Milk, Half Gallon, 64 fl oz",Milk
"Nestle Sensations Cinnamon Toast Crunch Flavored Lowfat Milk, Ready to Drink 14 fl oz",Milk
"Nestle Carnation Lowfat 2% Evaporated Milk, Vitamins A and D Added 12 fl oz",Milk
"So Delicious Dairy Free Unsweetened Coconut Milk, 1 Quart",Milk
"WestSoy Original Soymilk, Unsweetened, 64 Fl Oz",Milk
"Milkadamia Unsweetened Vanilla Macadamia Milk, 32 fl oz",Milk
"Silk Shelf-Stable Unsweetened Almond Milk, 1 Quart",Milk
"Silk Shelf-Stable Unsweetened Vanilla Almond Milk, 1 Quart",Milk
"Silk Organic Shelf-Stable Unsweetened Soy Milk, 1 Quart",Milk
"Oatly Full Fat Oat Milk, Half Gallon, 64 oz",Milk
"Oatly The Original Oatmilk, Chocolate, 64 oz",Milk
"Maola Cultured Whole Buttermilk, Half Gallon",Milk
"Blue Diamond Almonds Almond Breeze Extra Creamy Almondmilk, 59 fl oz",Milk
"PET Dairy Whole Milk with Vitamin D, Milk Half Gallon - 1 Jug",Milk
ORGANIC GOLDEN MILK POWDER,Milk
"PET Dairy Whole Milk with Vitamin D, Whole Milk Pint - 1 Bottle",Milk
"Maola 1% Low-Fat Milk, 1 Gallon",Milk
"PET Dairy 1% Low Fat Milk with Vitamin A and D, Milk Half Gallon - 1 Jug",Milk
"PET Dairy Fat Free Milk with Vitamin A and D, Skim Milk Half Gallon - 1 Jug",Milk
"Maola Milk Rich Chocolate Reduced Fat, 12.0 FL OZ",Milk
"Maola 1% Lowfat Milk, 0.5 gal",Milk
Maola Milk 2% Reduced Fat,Milk
Maola Milk Whole,Milk
"Maola Fat Free Milk, 0.5 gal",Milk
"Maola 0% Fat Free Milk, 1 Quart",Milk
"Pacific Foods Hemp Original Plant-Based Beverage, 32oz",Milk
"Good Karma Good Karma Flaxmilk, 32 oz",Milk
"Caribbean Rhythms Coconut Milk, 13.5 fl oz",Milk
"Caribbean Dreams Coconut Milk, 13.5 fl oz",Milk
"Stonyfield Organic YoBaby Apple & Blueberry Baby Yogurt with Probiotics, 6-4 oz. Cups",Yogurt
"Chobani 2% Greek Yogurt, Key Lime Blended 5.3 oz, 4 Count",Yogurt
"Great Value Original Strawberry and Peach Lowfat Yogurt, 6 oz Cups, 12 Count",Yogurt
"LALA Probiotic Yogurt Smoothie Drink 7oz Bottle, Wild Strawberry (4 Pack)",Yogurt
"Silk Plain Almond Milk Yogurt Alternative, 24 Oz.",Yogurt
"Yoplait Light Boston Cream Pie Fat Free Yogurt, 6 OZ Yogurt Cup",Yogurt
"Chobani Complete Greek Yogurt Drink, Vanilla Kefir, 10 Fl oz",Yogurt
"Yoplait Original Lemon Burst Low Fat Yogurt, 6 OZ Yogurt Cup",Yogurt
"Chobani Flip, Greek Yogurt, Boston Cream Pie, 4.5 oz",Yogurt
"Great Value Original Peach Lowfat Yogurt, 32 oz",Yogurt
"Yoplait Whips! Lowfat Yogurt Mousse, Key Lime Pie, 4 oz",Yogurt
"Yoplait Whips! Yogurt, Orange Crme, Low Fat Yogurt Mousse, Gluten Free, 4 oz",Yogurt
"Yoplait Original Low Fat Yogurt Pack, 12 CT, 6 OZ Fruit Yogurt Cups",Yogurt
"Yoplait Original Red Raspberry Low Fat Yogurt, 6 OZ Yogurt Cup",Yogurt
"Yoplait Original Key Lime Pie Low Fat Yogurt, 6 OZ Yogurt Cup",Yogurt
"Yoplait Strawberry Low Fat Kids Yogurt & Trix Cereal Snack, 4.27 OZ Cup",Yogurt
"Yoplait Whips! Lowfat Yogurt Mousse, Chocolate, 4 oz",Yogurt
"Oikos Triple Zero Variety Pack Greek Yogurt, 5.3 Oz. Cups, 6 Count",Yogurt
"Great Value Honey Vanilla Whole Milk Greek Yogurt, 32 oz",Yogurt
"Light + Fit Nonfat Gluten-Free Strawberry Banana Greek Yogurt, 5.3 Oz. Cups, 4 Count",Yogurt
"So Delicious Dairy Free Pairings Salted Caramel Cluster Coconut Milk Yogurt Alternative, 5.3 Oz.",Yogurt
"Chobani Greek Yogurt Strawberry Banana On The Bottom, 5.3 OZ",Yogurt
"Great Value Light Greek Vanilla Nonfat Yogurt, 5.3 oz, 4 Count",Yogurt
"Oui by Yoplait, Whole Milk Yogurt, Creamy Mocha and Chocolate, 5 oz",Yogurt
"Light + Fit Nonfat Gluten-Free Blackberry Greek Yogurt, 5.3 Oz.",Yogurt
"Light + Fit Nonfat Strawberry Cheesecake Crunch Greek Yogurt, 5 Oz.",Yogurt
"Yoplait Vanilla Low Fat Kids Yogurt & Lucky Charms Cereal Snack, 4.27 OZ Cup",Yogurt
"Light + Fit Nonfat Gluten-Free Tiramisu Greek Yogurt, 5.3 Oz.",Yogurt
"Oui by Yoplait, Whole Milk Yogurt, Creamy Vanilla and Chocolate, 5 oz",Yogurt
"Two Good Good Save Meyer Lemon Low Fat Lower Sugar Gluten Free Greek Yogurt, 5.3 Oz.",Yogurt
"Yoplait Cotton Candy & Strawberry Kids Yogurt Pack, 8 Yogurt Cups",Yogurt
"Yoplait Vanilla Low Fat Kids Yogurt & Cocoa Puffs Cereal Snack, 4.27 OZ Cup",Yogurt
"Light + Fit Nonfat Peanut Butter Delight Crunch Greek Yogurt, 5 Oz.",Yogurt
Noosa Yoghurt Pumpkin Finest Yoghurt 8 oz,Yogurt
"Chobani Non-Fat Greek Yogurt, Blueberry on the Bottom 5.3 oz, 4 Count",Yogurt
"Chobani Non-Fat Black Cherry on the Bottom Greek Yogurt, 5.3oz Cup",Yogurt
"Yoplait Low Fat Kids Yogurt, Super Hero Variety Pack, 8 Cups",Yogurt
"Light + Fit Nonfat Gluten-Free Toasted Coconut Vanilla Greek Yogurt, 5.3 Oz. Cups, 4 Count",Yogurt
"Chobani Non-Fat Greek Yogurt, Raspberry on the Bottom 5.3 oz",Yogurt
"Light + Fit Nonfat Cookies & Cream Crunch Greek Yogurt, 5 Oz.",Yogurt
"Yoplait Go-Gurt, Low Fat Yogurt, Cotton Candy & Strawberry Banana, 48 oz",Yogurt
Noosa Yoghurt Whole Milk Yogurt Blueberry 4 oz 4 pk,Yogurt
"Oikos Pro Strawberry Yogurt-Cultured Ultra-Filtered Milk, 5.3 Oz.",Yogurt
"Activia Low Fat Probiotic Vanilla Yogurt, 4 Oz. Cups, 4 Count",Yogurt
"Oikos Whole Milk Lemon Meringue Greek Yogurt, 5.3 Oz.",Yogurt
"Great Value Greek Strawberry Nonfat Yogurt, 5.3 oz",Yogurt
Noosa Yoghurt Whole Milk Yogurt Salted Caramel 4 oz 4 pk,Yogurt
"Yoplait Light Yogurt with Granola, Blueberry, Fat Free, 12 oz, 2 Cups",Yogurt
"Great Value Greek Strawberry Nonfat Yogurt, 32 oz",Yogurt
"Chobani with Zero Sugar, Sugar Free Greek Yogurt, Milk & Cookies, 5.3 oz",Yogurt
"Light + Fit Nonfat Gluten-Free Toasted Coconut Vanilla Greek Yogurt, 5.3 Oz.",Yogurt
"Silk Dark Chocolate Coconut Almond Milk Yogurt Alternative, 5.3 Oz.",Yogurt
"Great Value Original Vanilla Lowfat Yogurt, 5.3 oz",Yogurt
"Light + Fit Nonfat Gluten-Free Blueberry Greek Yogurt, 5.3 Oz. Cups, 4 Count",Yogurt
Yoplait Simply Go-Gurt Kids Low-Fat Strawberry and Mixed Berry Yogurt Tubes 16ct,Yogurt
"Chobani Non-Fat Vanilla Greek Yogurt, 5.3oz Cup",Yogurt
"Oikos Whole Milk Banana Cream Greek Yogurt, 5.3 Oz.",Yogurt
"Light + Fit Nonfat Gluten-Free Vanilla Yogurt, 32 Oz.",Yogurt
"Two Good Cherry Low Fat Lower Sugar Gluten Free Greek Yogurt, 5.3 Oz.",Yogurt
"Chobani Greek Yogurt Drink with Probiotics, Mixed Berry 7 oz",Yogurt
"Stonyfield Organic Kids Whole Milk Yogurt Cups, Strawberry Banana, 4oz, 6 Ct",Yogurt
"Greek Gods Honey Strawberry Greek Yogurt, 32 oz. Tub",Yogurt
"So Delicious Dairy Free Pairings Coco Almond Crunch Coconut Milk Yogurt Alternative, 5.3 Oz.",Yogurt
"Chobani with Zero Sugar, Sugar Free Greek Yogurt, Strawberry, 5.3 oz",Yogurt
"Cabot Whole Milk Plain Greek Yogurt, 2 Lbs",Yogurt
"Silk Peach Almond Milk Yogurt Alternative, 5.3 Oz.",Yogurt
"So Delicious Dairy Free Raspberry Coconutmilk Yogurt, 5.3 oz",Yogurt
"Oikos Pro Vanilla Yogurt-Cultured Ultra-Filtered Milk, 5.3 Oz.",Yogurt
"So Delicious Dairy Free Pairings Key Lime Pie Coconut Milk Yogurt Alternative, 5.3 Oz.",Yogurt
"Chobani Greek Yogurt, Peach Yogurt Drink 7 oz",Yogurt
"Chobani Non-Fat Greek Yogurt, Strawberry on the Bottom 5.3 oz",Yogurt
"Yoplait Smooth Style Yogurt, Blueberry, Strawberry Banana, Variety Pack 16 ct",Yogurt
"Yoplait Go-Gurt, Low Fat Yogurt, Simply Strawberry, 16 oz",Yogurt
"Cabot Lowfat Vanilla Bean Greek Yogurt, 2 Lbs",Yogurt
Noosa Yoghurt Key Lime Finest Yoghurt 8 oz,Yogurt
"Oikos Whole Milk Orange Cream Greek Yogurt, 5.3 Oz.",Yogurt
"Oikos Pro 2% Milk Fat Mixed Berry Cultured Ultra-Filtered Yogurt, 5.3 Oz",Yogurt
Chobani Low-Fat Greek Yogurt Mango Drink 7oz,Yogurt
"So Delicious Dairy-Free Vanilla Coconut Milk Yogurt, 24 Oz",Yogurt
"Two Good Mango Hibiscus Low Fat Lower Sugar Gluten Free Greek Yogurt, 5.3 Oz.",Yogurt
"Ratio Protein Strawberry Yogurt Cultured Dairy Snack Cup, 5.3 OZ",Yogurt
"Two Good Peach Low Fat Lower Sugar Gluten Free Greek Yogurt, 5.3 Oz.",Yogurt
"Yoplait Go-GURT, Fizzy Cherry and Fizzy Blue Raspberry, 16 count",Yogurt
Noosa Yoghurt Vanilla Bean Finest Yoghurt 8 oz,Yogurt
"Chobani with Zero Sugar, Sugar Free Greek Yogurt, Vanilla, 5.3 oz",Yogurt
"Chobani Pia Colada Low-Fat Greek Yogurt Drink, 7 fl oz",Yogurt
"Oikos Blended Peach Greek Nonfat Yogurt, 5.3 oz.",Yogurt
"Two Good Vanilla Low Fat Lower Sugar Gluten Free Greek Yogurt, 5.3 Oz.",Yogurt
"Cabot Lowfat Plain Greek Yogurt, 2 Lbs",Yogurt
"Two Good Vanilla Low Fat Lower Sugar Gluten Free Greek Yogurt, 5.3 Oz. Cups, 4 Count",Yogurt
"So Delicious Dairy-Free Blueberry Coconutmilk Yogurt, 5.3 Oz",Yogurt
"Stonyfield Organic Lowfat Vanilla Yogurt, 32oz Tub",Yogurt
"So Delicious Dairy-Free Key Lime Coconutmilk Yogurt, 5.3 Oz",Yogurt
"Two Good Blueberry Low Fat Lower Sugar Gluten Free Greek Yogurt, 5.3 Oz. Cups, 4 Count",Yogurt
"Two Good Coconut Low Fat Lower Sugar Gluten Free Greek Yogurt, 5.3 Oz.",Yogurt
"Two Good Blueberry Low Fat Lower Sugar Gluten Free Greek Yogurt, 5.3 Oz.",Yogurt
"Chobani with Zero Sugar, Sugar Free Greek Yogurt, Vanilla, 32 oz",Yogurt
"Danimals Raspberry Smoothies, 3.1 Oz. Bottles, 6 Count",Yogurt
"Two Good Strawberry Low Fat Lower Sugar Gluten Free Greek Yogurt, 5.3 Oz. Cups, 4 Count",Yogurt
"Clio Strawberry Greek Yogurt Mini Bars, 6.2 oz, 8 Ct",Yogurt
"Two Good Vanilla Low Fat Lower Sugar Gluten Free Greek Yogurt, 32 Oz.",Yogurt
"Oikos Blended Strawberry Greek Nonfat Yogurt, 5.3 oz.",Yogurt
"Great Value Cocomelon Strawberry Gelatin Yogurt, 5.3 oz",Yogurt
"Chobani Complete Greek Yogurt Drink, Banana Cream Kefir, 10 Fl oz",Yogurt
"Clio Vanilla Greek Yogurt Mini Bars, 6.2 oz, 8 Ct",Yogurt
"Chobani Complete Greek Yogurt Drink, Strawberry Cream Kefir, 10 Fl oz",Yogurt
"Oikos Pro 2% Milk Fat Plain Cultured Ultra-Filtered Yogurt, 32 Oz",Yogurt
"So Delicious Dairy Free Unsweetened Plain Coconut Milk Yogurt, 24 Oz.",Yogurt
"So Delicious Dairy Free Strawberry Coconut Milk Yogurt, 5.3 Oz.",Yogurt
"Stonyfield Organic Kids Pear Spinach Mango Whole Milk Yogurt Pouches, 3.5oz, 4 Ct",Yogurt
"Stonyfield Organic Lowfat Yogurt Smoothies, Strawberry Banana, 3.1oz, 6 Ct",Yogurt
"Stonyfield Organic Strawberry Beet Berry Whole Milk Yogurt Pouches, 3.5oz, 4 Ct",Yogurt
"Stonyfield Organic Kids Strawberry Banana Lowfat Yogurt Pouches, 4 Ct",Yogurt
"Stonyfield Organic Kids Blueberry Lowfat Yogurt, 3.5oz Pouch",Yogurt
"Stonyfield Organic Greek Nonfat Yogurt, Plain, 32 oz.",Yogurt
Stonyfield Organic YoBaby Whole Milk Yogurt with Probiotics Banana & Strawberry,Yogurt
"Stonyfield Organic Kids Strawberry Lowfat Yogurt Tubes, 2 oz, 8 Ct",Yogurt
"Stonyfield Organic Kids Strawberry Vanilla & Blueberry Lowfat Yogurt Cups, 4oz, 6ct",Yogurt
"Chobani Complete Yogurt Drink, Mixed Berry Vanilla Kefir, 10 Fl oz",Yogurt
"Clio Less Sugar Mixed Berry Greek Yogurt Bar, 1.76 oz, 1 Ct",Yogurt
"Oikos Blended Cherry Greek Nonfat Yogurt, 5.3 oz.",Yogurt
"Silk Vanilla Almond Milk Yogurt Alternative, 5.3 Oz. Cups, 4 Count",Yogurt
"Light + Fit Nonfat Gluten-Free Vanilla Yogurt, 5.3 Oz. Cups, 4 Count",Yogurt
"Chobani Non-Fat Blueberry on the Bottom Greek Yogurt, 5.3oz Cup",Yogurt
"Parent's Choice Strawberry Smoothie Fruit Puree & Yogurt, Stage 2,  4 oz. (113g) Pouch",Yogurt
"Yoplait Go-Gurt, Low Fat Yogurt, Strawberry Dunkaroos, 8.8 oz",Yogurt
"Great Value Zag Miraculous Strawberry Carrot Beet Yogurt Smoothie, 7 oz",Yogurt
"YoCrunch Low Fat Vanilla with Twix Yogurt, 4 Oz. Cups, 4 Count",Yogurt
"Yoplait Go-Gurt, Low Fat Yogurt, Solarberry Banana & Rocketship Raspberry, 16 ct",Yogurt
"Light + Fit Strawberry/Blueberry Variety Pack Greek Yogurt, 5.3 Oz. Cups, 4 Count",Yogurt
"Light + Fit Nonfat Gluten-Free Strawberry Yogurt, 5.3 Oz. Cups, 4 Count",Yogurt
"Light + Fit Nonfat Gluten-Free Strawberry Banana Yogurt, 5.3 Oz. Cups, 4 Count",Yogurt
"Oikos Blended Vanilla Bean Flavored Greek Nonfat Yogurt, 5.3 oz.",Yogurt
"Stonyfield Organic Kids Cherry & Berry Lowfat Yogurt Tubes Variety Pack, 2 oz, 8 ct.",Yogurt
"Dannon Danonino Grade A Strawberry Dairy Snacks, 1.76 Oz., 6 Cups",Yogurt
"Yoplait Go-Gurt, Low Fat Yogurt, Vanilla Birthday Cake Dunkaroos, 8.8 oz",Yogurt
"Two Good Strawberry Low Fat Lower Sugar Gluten Free Greek Yogurt, 32 Oz.",Yogurt
"Great Value Greek Blueberry Nonfat Yogurt, 5.3 oz, 4 Count",Yogurt
"Yoplait Original Yogurt, Harvest Peach, Low Fat Yogurt, 8 Pack",Yogurt
"Cabot Triple Cream Vanilla Bean Greek Yogurt, 2 lbs",Yogurt
"So Delicious Dairy Free Strawberry Coconut Milk Yogurt, 5.3 Oz. Cups, 4 Count",Yogurt
"Clio Strawberry Greek Yogurt and Granola Parfait Bar, 1.94 oz, 1 Ct",Yogurt
"Light + Fit Nonfat Gluten-Free Plain Greek Yogurt, 32 Oz.",Yogurt
"Oikos Blended Vanilla Bean Flavored Greek Nonfat Yogurt, 32 oz.",Yogurt
"Light + Fit Nonfat Gluten-Free Cherry Yogurt, 5.3 Oz. Cups, 4 Count",Yogurt
"LALA Probiotic Yogurt Smoothie Drink 7oz Bottle, Pina Colada (10 Pack)",Yogurt
"DanActive Probiotic Dailies Vanilla Dairy Drink, 3.1 Oz., 8 Count",Yogurt
"So Delicious Dairy Free Vanilla Coconut Milk Yogurt, 5.3 Oz. Cups, 4 Count",Yogurt
Forager Project Dairy-free Cashewmilk Yogurt Unsweetened Plain,Yogurt
"Chobani with Zero Sugar, Sugar Free Greek Yogurt, Peach, 5.3 oz",Yogurt
"Chobani with Zero Sugar, Sugar Free Greek Yogurt, Key Lime, 5.3 oz",Yogurt
"Oikos Blended Vanilla Bean Flavored Greek Nonfat Yogurt, 5.3 oz. 4 Pack",Yogurt
"Oikos Blended Strawberry Greek Nonfat Yogurt, 5.3 oz. 4 Pack",Yogurt
"Great Value Cocomelon Blueberry Gelatin Yogurt, 5.3 oz",Yogurt
"Oatsome Organic Oat Milk, Gluten Free, 33.8 fl oz",Milk
"Planet Oat Unsweetened Original Oatmilk, 52 fl oz",Milk
a2 MilkWhole Milk,Milk
"Stonyfield Organic Whole Vitamin D Milk, Half Gallon, 64 fl oz",Milk
"Maola 1% Low-Fat Chocolate Milk, 1 Gallon",Milk
"Maola 2% Reduced Fat Milk, Half Gallon",Milk
"PET Dairy 2% Reduced Fat Milk with Vitamin A and D, Milk Quart- 1 Jug",Milk
"Horizon Organic Whole Grassfed Milk, Half Gallon",Milk
"Nestle Sensations Froot Loops Cereal Flavored Lowfat Milk,  14 fl oz",Milk
"Nestle Carnation Lactose Free Evaporated Milk, Vitamin D Added 11 fl oz",Milk
a2 Milk 2% Reduced FatMilkUltra-Pasteurized,Milk
"Eagle Brand Borden Sweetened Condensed Milk, 14 oz",Milk
"Fairlife Ultra-Filtered Lactose Free 1% Low Fat Milk, 52 fl oz",Milk
embe Organic Coconut Milk | Dairy-free,Milk
HERSHEYS a2 Milk,Milk
"Stonyfield Farm 2% Reduced Fat Organic Milk, 8 Fl Oz, 6 Ct",Milk
Lifeway Organic Kefir Mixed Berry Cultured Whole Milk 32 fl. oz.,Milk
"Maola 1% Low-Fat Chocolate Milk, Half Gallon",Milk
"Nestle Carnation Fat Free Evaporated Milk, Vitamins A and D Added 12 fl oz",Milk
"Silk Shelf-Stable Original Soy Milk, 1 Quart",Milk
"Chobani Flip Low-Fat Greek Yogurt, Peanut Butter Cup 4.5 oz",Yogurt
"Chobani Low Fat Cookie Dough Greek Yogurt, 4.5 Oz",Yogurt
"Great Value Light Greek Strawberry Nonfat Yogurt, 5.3 oz, 4 Count",Yogurt
"Great Value Light Greek Yogurt, Blueberry, 21.2 oz, 4 Count",Yogurt
"Great Value Greek Black Cherry Nonfat Yogurt, 5.3 oz",Yogurt
"Chobani Flip Low-Fat Greek Yogurt, Peanut Butter Dream 4.5 oz",Yogurt
"Oikos Triple Zero Cherry Greek Yogurt, 5.3 Oz. Cups, 4 Count",Yogurt
"Light + Fit Strawberry/Blueberry Variety Pack Greek Yogurt, 5.3 Oz. Cups, 6 Count",Yogurt
"Great Value Whole Milk Plain Greek Yogurt, 32 oz",Yogurt
"Chobani Flip Low-Fat Greek Yogurt, S'more S'mores 5.3 oz, 4 Count",Yogurt
"Light + Fit Nonfat Gluten-Free Variety Pack Greek Yogurt, 5.3 Oz. Cups, 6 Count",Yogurt
"Great Value Greek Strawberry Nonfat Yogurt, 5.3 oz, 4 Count",Yogurt
"Fage Total 2% Milkfat All Natural Lowfat Greek Strained Yogurt, 32 oz",Yogurt
"Light + Fit Nonfat Mixed Berry Protein Smoothie Yogurt Drink, 7 Oz., 4 Count",Yogurt
"Great Value Light Green Vanilla Nonfat Yogurt, 5.3oz",Yogurt
"Chobani Non-Fat Greek Yogurt, Strawberry Blended 32 oz",Yogurt
"Clio Vanilla Greek Yogurt Bar, 1.76 oz, 1 Ct",Yogurt
"Ratio Keto Friendly Coconut Yogurt Cultured Dairy Snack Cup, 5.3 OZ",Yogurt
"Stonyfield Organic Whole Milk Probiotic Yogurt, Plain, 32 oz.",Yogurt
"Fage Total 0% Milkfat All Natural Nonfat Greek Strained Yogurt, 5.3 oz",Yogurt
"Ratio Protein Blueberry Yogurt Cultured Dairy Snack Cup, 5.3 OZ",Yogurt
"Ratio Protein Vanilla Yogurt Cultured Dairy Snack Cup, 5.3 OZ",Yogurt
"Clio Strawberry Greek Yogurt Bar, 1.76 oz, 1 Ct",Yogurt
"Ratio Keto Friendly Strawberry Yogurt Cultured Dairy Snack Cup, 5.3 OZ",Yogurt
"Ratio Keto Friendly Black Cherry Yogurt Cultured Dairy Snack, 5.3 OZ",Yogurt
"Ratio Keto Friendly Vanilla Yogurt Cultured Dairy Snack Cup, 5.3 OZ",Yogurt
"Oui by Yoplait, French Style Yogurt, Maple, 1 Cup",Yogurt
"Ratio Protein Key Lime Yogurt Cultured Dairy Snack Cup, 5.3 OZ",Yogurt
"Yoplait Smooth Style Strawberry and Vanilla Yogurt Variety Pack, 16 ct",Yogurt
"Great Value Light Greek Strawberry Nonfat Yogurt, 5.3 oz",Yogurt
"Great Value Original Blueberry Lowfat Yogurt, 5.3 oz",Yogurt
"LALA Probiotic Yogurt Smoothie Drink 7oz Bottle, Pina Colada (4 Pack)",Yogurt
"Ratio Protein Coconut Yogurt Cultured Dairy Snack Cup, 5.3 OZ",Yogurt
Stonyfield Organic Probiotic Strawberry Lowfat Yogurt Smoothies 4-6 fl. oz. Bottles,Yogurt
"Powerful Drink Chocolate Greek Yogurt Protein Drink, 12oz",Yogurt
"Great Value Peach Nonfat Greek Yogurt, 5.3 oz",Yogurt
"Great Value Original Orange Lowfat Yogurt, 6 oz, 4 Count",Yogurt
"Great Value Greek Blueberry Nonfat Yogurt, 5.3 oz",Yogurt
"Powerful Drink Mocha Double Espresso Greek Yogurt Protein Drink, 12oz",Yogurt
"Two Good Good Save Meyer Lemon Low Fat Lower Sugar Gluten Free Greek Yogurt, 5.3 Oz. Cups, 4 Count",Yogurt
"Yoplait Whips! Raspberry Mousse Low-Fat Yogurt, 4 oz",Yogurt
"Yoplait Whips! Lowfat Yogurt Mousse, Coconut Crme, 4 oz",Yogurt
"Yoplait Original Smooth Style Vanilla Low Fat Yogurt, 32 OZ Yogurt Tub",Yogurt
"Yoplait Light Strawberry Fat Free Yogurt, 6 OZ Yogurt Cup",Yogurt
"Chobani with Zero Sugar, Sugar Free Greek Yogurt, Mixed Berry, 5.3 oz",Yogurt
"Chobani with Zero Sugar, Sugar Free Greek Yogurt, Blueberry, 5.3 oz",Yogurt
Noosa Yoghurt Whole Milk Yogurt Strawberry Rhubarb 8 oz,Yogurt
"Stonyfield Organic Whole Milk Probiotic Yogurt, Vanilla, 32 oz.",Yogurt
Noosa Yoghurt Whole Milk Yogurt Vanilla Bean 4 oz 4 pk,Yogurt
"Oikos Pro Peach Yogurt-Cultured Ultra-Filtered Milk, 5.3 Oz.",Yogurt
"Fage Total 2% Milkfat All Natural Lowfat Greek Strained Yogurt, 5.3 oz",Yogurt
Noosa Yoghurt Peach Finest Yoghurt 8 oz,Yogurt
"Lifeway Lowfat Milk Blueberry Kefir, 32 Fl oz",Yogurt
"Fage Total 5% Milkfat All Natural Whole Milk Greek Strained Yogurt, 32 oz",Yogurt
"Yoplait Original Cookies N Cream Low Fat Yogurt, 6 OZ Yogurt Cup",Yogurt
"Yoplait Light Key Lime Pie Fat Free Yogurt, 6 OZ Yogurt Cup",Yogurt
"Yoplait Go-Gurt, Low Fat Yogurt, Berry & Strawberry Variety Pack, 32 oz",Yogurt
"Chobani Flip, Greek Yogurt Cup, Rocky Road, 4.5 oz",Yogurt
"Ratio KETO Friendly Dairy Snack,Peach, 1Cup, 5.3 oz",Yogurt
